Image,GT,mask_rcnn_R_50_C4,mask_rcnn_R_50_DC5,mask_rcnn_R_50_FPN,mask_rcnn_R_101_C4,mask_rcnn_R_101_DC5,mask_rcnn_R_101_FPN,Cellpose,StarDist
ba03f147-977b-4925-a_34_1600_1600_2000_2000.png,6,6,6,5,6,6,5,7,8
ba03f147-977b-4925-a_34_1648_1600_2048_2000.png,9,9,9,9,9,9,9,12,14
ba03f147-977b-4925-a_34_0_1648_400_2048.png,6,8,8,7,10,9,7,9,24
ba03f147-977b-4925-a_34_320_1648_720_2048.png,2,3,3,3,3,3,3,2,13
ba03f147-977b-4925-a_34_640_1648_1040_2048.png,1,2,2,2,2,2,2,2,6
ba03f147-977b-4925-a_34_960_1648_1360_2048.png,4,6,5,5,6,6,6,7,12
ba03f147-977b-4925-a_34_1280_1648_1680_2048.png,3,3,3,3,4,3,3,3,7
ba03f147-977b-4925-a_34_1600_1648_2000_2048.png,5,5,5,4,5,5,4,6,7
ba03f147-977b-4925-a_34_1648_1648_2048_2048.png,8,8,8,8,8,8,8,11,11
c4814906-e9f1-4947-b_35_0_0_400_400.png,18,20,21,17,19,17,16,9,11
c4814906-e9f1-4947-b_35_320_0_720_400.png,4,6,5,5,5,6,5,1,8
c4814906-e9f1-4947-b_35_640_0_1040_400.png,8,9,9,9,9,9,9,8,11
c4814906-e9f1-4947-b_35_960_0_1360_400.png,10,10,10,10,10,9,10,5,12
c4814906-e9f1-4947-b_35_1280_0_1680_400.png,5,6,6,6,6,6,6,4,6
c4814906-e9f1-4947-b_35_1600_0_2000_400.png,4,4,4,4,4,4,4,2,5
c4814906-e9f1-4947-b_35_1648_0_2048_400.png,4,4,4,3,4,4,4,2,4
c4814906-e9f1-4947-b_35_0_320_400_720.png,22,24,24,23,23,22,21,15,5
c4814906-e9f1-4947-b_35_320_320_720_720.png,7,9,9,8,9,10,7,5,5
c4814906-e9f1-4947-b_35_640_320_1040_720.png,8,8,8,8,8,8,8,6,5
c4814906-e9f1-4947-b_35_960_320_1360_720.png,26,26,26,25,26,25,25,8,5
c4814906-e9f1-4947-b_35_1280_320_1680_720.png,10,10,10,10,10,12,10,5,3
c4814906-e9f1-4947-b_35_1600_320_2000_720.png,3,3,3,3,3,3,3,2,1
c4814906-e9f1-4947-b_35_1648_320_2048_720.png,4,4,4,4,4,4,4,2,2
c4814906-e9f1-4947-b_35_0_640_400_1040.png,2,2,2,2,2,2,2,1,3
c4814906-e9f1-4947-b_35_320_640_720_1040.png,1,0,0,0,0,0,0,0,2
c4814906-e9f1-4947-b_35_640_640_1040_1040.png,0,0,0,0,0,0,0,0,0
c4814906-e9f1-4947-b_35_960_640_1360_1040.png,0,0,0,0,0,0,0,0,0
c4814906-e9f1-4947-b_35_1280_640_1680_1040.png,0,0,0,0,0,0,0,0,0
c4814906-e9f1-4947-b_35_1600_640_2000_1040.png,0,0,0,0,0,0,0,0,1
c4814906-e9f1-4947-b_35_1648_640_2048_1040.png,0,0,0,0,0,0,0,0,1
c4814906-e9f1-4947-b_35_0_960_400_1360.png,0,0,0,0,0,0,0,0,0
c4814906-e9f1-4947-b_35_320_960_720_1360.png,0,0,0,0,0,0,0,0,0
c4814906-e9f1-4947-b_35_640_960_1040_1360.png,0,0,0,0,0,0,0,0,0
c4814906-e9f1-4947-b_35_960_960_1360_1360.png,0,0,0,0,0,0,0,0,0
c4814906-e9f1-4947-b_35_1280_960_1680_1360.png,0,0,0,0,0,0,0,0,0
c4814906-e9f1-4947-b_35_1600_960_2000_1360.png,0,0,0,0,0,0,0,0,0
c4814906-e9f1-4947-b_35_1648_960_2048_1360.png,0,0,0,0,0,0,0,0,0
c4814906-e9f1-4947-b_35_0_1280_400_1680.png,0,0,0,0,0,0,0,0,1
c4814906-e9f1-4947-b_35_320_1280_720_1680.png,0,0,0,0,0,0,0,0,1
c4814906-e9f1-4947-b_35_640_1280_1040_1680.png,0,0,0,0,0,0,0,0,0
c4814906-e9f1-4947-b_35_960_1280_1360_1680.png,0,0,0,0,0,0,0,0,0
c4814906-e9f1-4947-b_35_1280_1280_1680_1680.png,0,0,0,0,0,0,0,0,0
c4814906-e9f1-4947-b_35_1600_1280_2000_1680.png,0,0,0,0,0,0,0,0,0
c4814906-e9f1-4947-b_35_1648_1280_2048_1680.png,0,0,0,0,0,0,0,0,0
c4814906-e9f1-4947-b_35_0_1600_400_2000.png,2,4,5,4,5,4,5,2,2
c4814906-e9f1-4947-b_35_320_1600_720_2000.png,2,3,2,2,3,3,2,2,2
c4814906-e9f1-4947-b_35_640_1600_1040_2000.png,4,3,3,3,3,3,3,0,5
c4814906-e9f1-4947-b_35_960_1600_1360_2000.png,0,0,0,0,0,0,0,0,0
c4814906-e9f1-4947-b_35_1280_1600_1680_2000.png,1,0,0,0,0,0,0,1,1
c4814906-e9f1-4947-b_35_1600_1600_2000_2000.png,3,4,4,4,4,4,4,4,4
c4814906-e9f1-4947-b_35_1648_1600_2048_2000.png,4,5,5,5,5,5,5,4,5
c4814906-e9f1-4947-b_35_0_1648_400_2048.png,5,8,7,5,7,8,7,3,2
c4814906-e9f1-4947-b_35_320_1648_720_2048.png,4,7,6,5,6,7,5,2,3
c4814906-e9f1-4947-b_35_640_1648_1040_2048.png,4,4,3,4,3,3,3,3,4
c4814906-e9f1-4947-b_35_960_1648_1360_2048.png,0,0,0,0,0,0,0,0,0
c4814906-e9f1-4947-b_35_1280_1648_1680_2048.png,2,2,2,2,2,2,2,1,1
c4814906-e9f1-4947-b_35_1600_1648_2000_2048.png,4,4,4,4,4,4,4,4,5
c4814906-e9f1-4947-b_35_1648_1648_2048_2048.png,5,5,5,5,5,5,5,4,4
c912f019-20ff-4177-9_36_0_0_400_400.png,4,3,3,3,4,4,3,3,3
c912f019-20ff-4177-9_36_320_0_720_400.png,3,3,3,3,3,3,3,2,7
c912f019-20ff-4177-9_36_640_0_1040_400.png,3,3,0,0,0,2,0,0,6
c912f019-20ff-4177-9_36_960_0_1360_400.png,2,0,0,0,0,0,0,2,4
c912f019-20ff-4177-9_36_1280_0_1680_400.png,0,0,0,0,0,0,0,0,1
c912f019-20ff-4177-9_36_1600_0_2000_400.png,0,0,0,0,0,0,0,0,1
c912f019-20ff-4177-9_36_1648_0_2048_400.png,0,0,0,0,0,0,0,0,2
c912f019-20ff-4177-9_36_0_320_400_720.png,17,18,17,17,17,17,17,19,18
c912f019-20ff-4177-9_36_320_320_720_720.png,12,13,13,13,13,13,13,11,16
c912f019-20ff-4177-9_36_640_320_1040_720.png,9,8,7,7,8,8,7,7,13
c912f019-20ff-4177-9_36_960_320_1360_720.png,4,3,3,3,3,3,3,2,3
c912f019-20ff-4177-9_36_1280_320_1680_720.png,2,2,2,2,2,2,2,1,2
c912f019-20ff-4177-9_36_1600_320_2000_720.png,11,11,11,11,11,11,11,11,17
c912f019-20ff-4177-9_36_1648_320_2048_720.png,13,13,13,13,13,13,13,13,17
c912f019-20ff-4177-9_36_0_640_400_1040.png,4,5,4,4,4,4,4,4,4
c912f019-20ff-4177-9_36_320_640_720_1040.png,1,2,2,0,2,2,0,0,3
c912f019-20ff-4177-9_36_640_640_1040_1040.png,2,2,2,2,2,2,2,1,4
c912f019-20ff-4177-9_36_960_640_1360_1040.png,1,0,0,0,0,0,0,0,1
c912f019-20ff-4177-9_36_1280_640_1680_1040.png,4,4,4,4,4,4,4,4,4
c912f019-20ff-4177-9_36_1600_640_2000_1040.png,22,20,21,21,20,22,19,20,20
c912f019-20ff-4177-9_36_1648_640_2048_1040.png,23,23,23,22,22,23,21,22,25
c912f019-20ff-4177-9_36_0_960_400_1360.png,0,0,0,0,0,0,0,0,4
c912f019-20ff-4177-9_36_320_960_720_1360.png,0,0,0,0,0,0,0,0,5
c912f019-20ff-4177-9_36_640_960_1040_1360.png,0,0,0,0,0,0,0,0,0
c912f019-20ff-4177-9_36_960_960_1360_1360.png,0,0,0,0,0,0,0,0,3
c912f019-20ff-4177-9_36_1280_960_1680_1360.png,1,0,0,0,0,0,0,0,2
c912f019-20ff-4177-9_36_1600_960_2000_1360.png,22,23,23,22,23,24,17,18,19
c912f019-20ff-4177-9_36_1648_960_2048_1360.png,22,23,22,22,21,22,17,15,19
c912f019-20ff-4177-9_36_0_1280_400_1680.png,3,3,3,3,3,3,3,4,3
c912f019-20ff-4177-9_36_320_1280_720_1680.png,0,0,0,0,0,0,0,0,2
c912f019-20ff-4177-9_36_640_1280_1040_1680.png,0,0,0,0,0,0,0,0,3
c912f019-20ff-4177-9_36_960_1280_1360_1680.png,0,0,0,0,0,0,0,0,0
c912f019-20ff-4177-9_36_1280_1280_1680_1680.png,0,0,0,0,0,0,0,0,2
c912f019-20ff-4177-9_36_1600_1280_2000_1680.png,15,12,11,12,14,12,11,9,11
c912f019-20ff-4177-9_36_1648_1280_2048_1680.png,17,16,14,15,17,15,14,12,14
c912f019-20ff-4177-9_36_0_1600_400_2000.png,14,14,15,13,15,16,14,15,17
c912f019-20ff-4177-9_36_320_1600_720_2000.png,14,15,16,15,16,15,14,14,16
c912f019-20ff-4177-9_36_640_1600_1040_2000.png,7,7,7,7,7,7,7,7,8
c912f019-20ff-4177-9_36_960_1600_1360_2000.png,16,14,15,15,15,16,13,17,17
c912f019-20ff-4177-9_36_1280_1600_1680_2000.png,12,11,11,11,11,11,11,14,14
c912f019-20ff-4177-9_36_1600_1600_2000_2000.png,7,7,7,7,7,7,7,8,7
c912f019-20ff-4177-9_36_1648_1600_2048_2000.png,7,7,7,7,7,7,7,7,6
c912f019-20ff-4177-9_36_0_1648_400_2048.png,15,15,16,15,16,17,15,16,19
c912f019-20ff-4177-9_36_320_1648_720_2048.png,15,16,17,16,17,16,15,17,17
c912f019-20ff-4177-9_36_640_1648_1040_2048.png,7,7,7,7,7,7,7,7,8
c912f019-20ff-4177-9_36_960_1648_1360_2048.png,18,17,18,18,18,19,16,19,22
c912f019-20ff-4177-9_36_1280_1648_1680_2048.png,16,15,15,15,15,15,15,18,19
c912f019-20ff-4177-9_36_1600_1648_2000_2048.png,6,5,5,5,5,5,5,5,6
c912f019-20ff-4177-9_36_1648_1648_2048_2048.png,5,5,5,5,5,5,5,5,5
ccd42b07-63e6-42d8-8_37_0_0_400_400.png,0,0,0,0,0,0,0,0,0
ccd42b07-63e6-42d8-8_37_320_0_720_400.png,0,0,0,0,0,0,0,0,0
ccd42b07-63e6-42d8-8_37_640_0_1040_400.png,0,0,0,0,0,0,0,0,0
ccd42b07-63e6-42d8-8_37_960_0_1360_400.png,0,0,0,0,0,0,0,0,0
ccd42b07-63e6-42d8-8_37_1280_0_1680_400.png,0,0,0,0,0,0,0,0,0
ccd42b07-63e6-42d8-8_37_1600_0_2000_400.png,0,0,0,0,0,0,0,0,1
ccd42b07-63e6-42d8-8_37_1648_0_2048_400.png,0,0,0,0,0,0,0,0,1
ccd42b07-63e6-42d8-8_37_0_320_400_720.png,4,9,8,8,8,8,8,6,12
ccd42b07-63e6-42d8-8_37_320_320_720_720.png,9,11,10,10,11,11,10,9,11
ccd42b07-63e6-42d8-8_37_640_320_1040_720.png,12,15,15,14,16,16,15,11,18
ccd42b07-63e6-42d8-8_37_960_320_1360_720.png,9,11,12,9,9,10,9,8,15
ccd42b07-63e6-42d8-8_37_1280_320_1680_720.png,9,11,10,8,12,10,9,7,10
ccd42b07-63e6-42d8-8_37_1600_320_2000_720.png,9,10,9,9,10,10,8,4,11
ccd42b07-63e6-42d8-8_37_1648_320_2048_720.png,7,8,8,8,9,8,7,3,10
ccd42b07-63e6-42d8-8_37_0_640_400_1040.png,16,19,20,18,19,18,17,14,16
ccd42b07-63e6-42d8-8_37_320_640_720_1040.png,25,24,24,23,23,25,23,25,27
ccd42b07-63e6-42d8-8_37_640_640_1040_1040.png,27,27,27,27,27,27,27,27,29
ccd42b07-63e6-42d8-8_37_960_640_1360_1040.png,19,20,19,19,19,20,19,19,26
ccd42b07-63e6-42d8-8_37_1280_640_1680_1040.png,15,15,15,15,15,15,15,17,18
ccd42b07-63e6-42d8-8_37_1600_640_2000_1040.png,22,22,22,22,22,23,22,23,28
ccd42b07-63e6-42d8-8_37_1648_640_2048_1040.png,21,22,22,22,22,22,22,23,27
ccd42b07-63e6-42d8-8_37_0_960_400_1360.png,10,10,11,10,11,10,10,10,10
ccd42b07-63e6-42d8-8_37_320_960_720_1360.png,9,8,8,8,8,8,8,5,9
ccd42b07-63e6-42d8-8_37_640_960_1040_1360.png,22,23,23,21,21,22,21,21,22
ccd42b07-63e6-42d8-8_37_960_960_1360_1360.png,29,28,28,28,30,29,25,28,29
ccd42b07-63e6-42d8-8_37_1280_960_1680_1360.png,17,18,18,18,19,20,17,17,16
ccd42b07-63e6-42d8-8_37_1600_960_2000_1360.png,14,14,15,14,14,14,14,17,18
ccd42b07-63e6-42d8-8_37_1648_960_2048_1360.png,13,13,13,13,13,13,13,14,16
ccd42b07-63e6-42d8-8_37_0_1280_400_1680.png,0,0,0,0,0,0,0,0,0
ccd42b07-63e6-42d8-8_37_320_1280_720_1680.png,1,0,0,0,0,0,0,0,1
ccd42b07-63e6-42d8-8_37_640_1280_1040_1680.png,8,8,8,8,8,8,8,6,8
ccd42b07-63e6-42d8-8_37_960_1280_1360_1680.png,22,18,18,17,19,19,16,19,19
ccd42b07-63e6-42d8-8_37_1280_1280_1680_1680.png,8,11,9,9,9,10,9,11,9
ccd42b07-63e6-42d8-8_37_1600_1280_2000_1680.png,7,7,7,7,7,7,7,9,7
ccd42b07-63e6-42d8-8_37_1648_1280_2048_1680.png,8,8,8,8,8,8,8,10,8
ccd42b07-63e6-42d8-8_37_0_1600_400_2000.png,0,0,0,0,0,0,0,0,3
ccd42b07-63e6-42d8-8_37_320_1600_720_2000.png,0,0,0,0,0,0,0,0,3
ccd42b07-63e6-42d8-8_37_640_1600_1040_2000.png,0,0,0,0,0,0,0,0,3
ccd42b07-63e6-42d8-8_37_960_1600_1360_2000.png,0,0,0,0,0,0,0,0,1
ccd42b07-63e6-42d8-8_37_1280_1600_1680_2000.png,0,0,0,0,0,0,0,0,0
ccd42b07-63e6-42d8-8_37_1600_1600_2000_2000.png,0,0,0,0,0,0,0,0,1
ccd42b07-63e6-42d8-8_37_1648_1600_2048_2000.png,1,0,0,0,0,0,0,1,1
ccd42b07-63e6-42d8-8_37_0_1648_400_2048.png,0,0,0,0,0,0,0,0,2
ccd42b07-63e6-42d8-8_37_320_1648_720_2048.png,0,0,0,0,0,0,0,0,4
ccd42b07-63e6-42d8-8_37_640_1648_1040_2048.png,0,0,0,0,0,0,0,0,4
ccd42b07-63e6-42d8-8_37_960_1648_1360_2048.png,0,0,0,0,0,0,0,0,0
ccd42b07-63e6-42d8-8_37_1280_1648_1680_2048.png,0,0,0,0,0,0,0,0,0
ccd42b07-63e6-42d8-8_37_1600_1648_2000_2048.png,0,0,0,0,0,0,0,0,1
ccd42b07-63e6-42d8-8_37_1648_1648_2048_2048.png,0,0,0,0,0,0,0,0,1
e2ff4083-5359-44ea-b_38_0_0_400_400.png,15,15,18,14,18,17,12,14,13
e2ff4083-5359-44ea-b_38_320_0_720_400.png,11,11,12,11,12,13,11,10,14
e2ff4083-5359-44ea-b_38_640_0_1040_400.png,10,10,9,10,9,9,9,10,11
e2ff4083-5359-44ea-b_38_960_0_1360_400.png,8,9,8,8,8,8,8,9,9
e2ff4083-5359-44ea-b_38_1280_0_1680_400.png,4,4,4,4,4,4,4,5,7
e2ff4083-5359-44ea-b_38_1600_0_2000_400.png,7,7,8,6,8,10,7,8,7
e2ff4083-5359-44ea-b_38_1648_0_2048_400.png,7,9,9,7,9,10,8,9,8
e2ff4083-5359-44ea-b_38_0_320_400_720.png,20,23,21,19,22,22,19,22,29
e2ff4083-5359-44ea-b_38_320_320_720_720.png,10,13,12,11,14,13,12,12,18
e2ff4083-5359-44ea-b_38_640_320_1040_720.png,13,15,15,13,14,15,13,17,16
e2ff4083-5359-44ea-b_38_960_320_1360_720.png,13,15,13,13,13,13,13,19,21
e2ff4083-5359-44ea-b_38_1280_320_1680_720.png,9,10,8,8,10,11,8,13,17
e2ff4083-5359-44ea-b_38_1600_320_2000_720.png,14,17,17,14,18,18,15,20,24
e2ff4083-5359-44ea-b_38_1648_320_2048_720.png,16,21,22,17,20,19,18,20,28
e2ff4083-5359-44ea-b_38_0_640_400_1040.png,17,18,18,19,17,19,17,19,19
e2ff4083-5359-44ea-b_38_320_640_720_1040.png,10,10,10,10,10,10,10,13,12
e2ff4083-5359-44ea-b_38_640_640_1040_1040.png,5,6,6,5,6,5,5,5,6
e2ff4083-5359-44ea-b_38_960_640_1360_1040.png,7,8,8,7,7,7,7,6,8
e2ff4083-5359-44ea-b_38_1280_640_1680_1040.png,6,11,10,8,9,10,8,9,10
e2ff4083-5359-44ea-b_38_1600_640_2000_1040.png,8,9,9,9,9,10,9,10,12
e2ff4083-5359-44ea-b_38_1648_640_2048_1040.png,7,7,7,7,7,8,7,8,10
e2ff4083-5359-44ea-b_38_0_960_400_1360.png,25,28,28,25,28,31,24,34,32
e2ff4083-5359-44ea-b_38_320_960_720_1360.png,11,13,12,12,13,13,12,13,12
e2ff4083-5359-44ea-b_38_640_960_1040_1360.png,13,13,13,13,13,13,13,15,13
e2ff4083-5359-44ea-b_38_960_960_1360_1360.png,18,17,18,17,17,17,17,24,22
e2ff4083-5359-44ea-b_38_1280_960_1680_1360.png,12,15,14,13,15,13,13,19,13
e2ff4083-5359-44ea-b_38_1600_960_2000_1360.png,10,14,14,12,13,14,12,16,14
e2ff4083-5359-44ea-b_38_1648_960_2048_1360.png,8,11,12,9,12,12,9,13,11
e2ff4083-5359-44ea-b_38_0_1280_400_1680.png,19,20,21,21,21,21,18,24,23
e2ff4083-5359-44ea-b_38_320_1280_720_1680.png,7,9,9,9,10,9,9,11,11
e2ff4083-5359-44ea-b_38_640_1280_1040_1680.png,9,9,10,9,9,10,9,9,9
e2ff4083-5359-44ea-b_38_960_1280_1360_1680.png,12,12,12,10,12,11,11,12,16
e2ff4083-5359-44ea-b_38_1280_1280_1680_1680.png,10,10,10,10,10,10,10,11,10
e2ff4083-5359-44ea-b_38_1600_1280_2000_1680.png,12,15,15,14,13,15,13,16,18
e2ff4083-5359-44ea-b_38_1648_1280_2048_1680.png,12,17,16,13,14,16,13,15,18
e2ff4083-5359-44ea-b_38_0_1600_400_2000.png,16,18,18,16,17,16,17,17,19
e2ff4083-5359-44ea-b_38_320_1600_720_2000.png,6,9,8,8,8,8,7,7,10
e2ff4083-5359-44ea-b_38_640_1600_1040_2000.png,6,10,7,6,8,8,6,9,13
e2ff4083-5359-44ea-b_38_960_1600_1360_2000.png,3,3,3,3,3,3,3,2,12
e2ff4083-5359-44ea-b_38_1280_1600_1680_2000.png,3,4,4,3,3,3,3,4,8
e2ff4083-5359-44ea-b_38_1600_1600_2000_2000.png,14,16,16,16,16,17,16,13,24
e2ff4083-5359-44ea-b_38_1648_1600_2048_2000.png,17,17,17,17,17,17,17,13,26
e2ff4083-5359-44ea-b_38_0_1648_400_2048.png,16,18,18,16,17,16,17,18,21
e2ff4083-5359-44ea-b_38_320_1648_720_2048.png,6,9,8,8,8,8,7,7,13
e2ff4083-5359-44ea-b_38_640_1648_1040_2048.png,6,10,7,6,8,8,6,9,15
e2ff4083-5359-44ea-b_38_960_1648_1360_2048.png,3,3,3,3,3,3,3,2,9
e2ff4083-5359-44ea-b_38_1280_1648_1680_2048.png,3,4,4,3,3,3,3,4,6
e2ff4083-5359-44ea-b_38_1600_1648_2000_2048.png,13,16,15,15,15,15,15,13,23
e2ff4083-5359-44ea-b_38_1648_1648_2048_2048.png,15,16,15,15,15,15,15,14,24
e34c3c2c-beb0-4553-b_39_0_0_400_400.png,5,5,5,5,5,4,4,4,6
e34c3c2c-beb0-4553-b_39_320_0_720_400.png,0,0,0,0,0,0,0,0,0
e34c3c2c-beb0-4553-b_39_640_0_1040_400.png,0,0,0,0,0,0,0,0,0
e34c3c2c-beb0-4553-b_39_960_0_1360_400.png,0,0,0,0,0,0,0,1,1
e34c3c2c-beb0-4553-b_39_1280_0_1680_400.png,0,0,0,0,0,0,0,1,4
e34c3c2c-beb0-4553-b_39_1600_0_2000_400.png,1,2,2,2,2,2,2,1,6
e34c3c2c-beb0-4553-b_39_1648_0_2048_400.png,2,3,3,3,3,2,2,3,8
e34c3c2c-beb0-4553-b_39_0_320_400_720.png,20,24,19,19,19,20,17,15,22
e34c3c2c-beb0-4553-b_39_320_320_720_720.png,0,0,0,0,0,0,0,0,0
e34c3c2c-beb0-4553-b_39_640_320_1040_720.png,0,0,0,0,0,0,0,0,0
e34c3c2c-beb0-4553-b_39_960_320_1360_720.png,0,0,0,0,0,0,0,0,3
e34c3c2c-beb0-4553-b_39_1280_320_1680_720.png,0,0,0,0,0,0,0,0,0
e34c3c2c-beb0-4553-b_39_1600_320_2000_720.png,4,6,5,5,5,5,5,6,7
e34c3c2c-beb0-4553-b_39_1648_320_2048_720.png,7,10,9,8,9,9,9,6,10
e34c3c2c-beb0-4553-b_39_0_640_400_1040.png,20,23,22,21,23,22,20,26,29
e34c3c2c-beb0-4553-b_39_320_640_720_1040.png,3,4,4,4,4,4,4,4,6
e34c3c2c-beb0-4553-b_39_640_640_1040_1040.png,0,0,0,0,0,0,0,0,0
e34c3c2c-beb0-4553-b_39_960_640_1360_1040.png,0,0,0,0,0,0,0,0,1
e34c3c2c-beb0-4553-b_39_1280_640_1680_1040.png,4,3,2,2,3,2,3,3,2
e34c3c2c-beb0-4553-b_39_1600_640_2000_1040.png,27,25,24,24,24,24,24,30,34
e34c3c2c-beb0-4553-b_39_1648_640_2048_1040.png,30,29,27,27,27,27,26,36,39
e34c3c2c-beb0-4553-b_39_0_960_400_1360.png,25,28,28,25,28,27,24,28,26
e34c3c2c-beb0-4553-b_39_320_960_720_1360.png,4,5,5,5,5,5,5,7,6
e34c3c2c-beb0-4553-b_39_640_960_1040_1360.png,0,0,0,0,0,0,0,0,0
e34c3c2c-beb0-4553-b_39_960_960_1360_1360.png,0,0,0,0,0,0,0,0,2
e34c3c2c-beb0-4553-b_39_1280_960_1680_1360.png,3,3,3,3,2,3,3,3,2
e34c3c2c-beb0-4553-b_39_1600_960_2000_1360.png,10,10,10,10,10,10,10,14,13
e34c3c2c-beb0-4553-b_39_1648_960_2048_1360.png,10,10,10,10,10,10,9,14,13
e34c3c2c-beb0-4553-b_39_0_1280_400_1680.png,15,18,18,17,16,19,19,13,18
e34c3c2c-beb0-4553-b_39_320_1280_720_1680.png,2,2,2,2,2,0,2,0,2
e34c3c2c-beb0-4553-b_39_640_1280_1040_1680.png,0,0,0,0,0,0,0,0,2
e34c3c2c-beb0-4553-b_39_960_1280_1360_1680.png,0,0,0,0,0,0,0,0,1
e34c3c2c-beb0-4553-b_39_1280_1280_1680_1680.png,2,2,2,2,2,2,2,3,4
e34c3c2c-beb0-4553-b_39_1600_1280_2000_1680.png,2,3,3,3,3,3,3,4,8
e34c3c2c-beb0-4553-b_39_1648_1280_2048_1680.png,2,3,3,3,3,3,3,3,8
e34c3c2c-beb0-4553-b_39_0_1600_400_2000.png,8,9,9,7,9,9,7,6,11
e34c3c2c-beb0-4553-b_39_320_1600_720_2000.png,0,0,0,0,0,0,0,0,0
e34c3c2c-beb0-4553-b_39_640_1600_1040_2000.png,0,0,0,0,0,0,0,0,1
e34c3c2c-beb0-4553-b_39_960_1600_1360_2000.png,0,0,0,0,0,0,0,0,6
e34c3c2c-beb0-4553-b_39_1280_1600_1680_2000.png,2,2,2,2,2,2,2,2,2
e34c3c2c-beb0-4553-b_39_1600_1600_2000_2000.png,17,19,20,17,19,19,18,21,25
e34c3c2c-beb0-4553-b_39_1648_1600_2048_2000.png,19,23,23,19,23,21,20,24,27
e34c3c2c-beb0-4553-b_39_0_1648_400_2048.png,6,7,7,5,7,7,5,4,8
e34c3c2c-beb0-4553-b_39_320_1648_720_2048.png,0,0,0,0,0,0,0,0,0
e34c3c2c-beb0-4553-b_39_640_1648_1040_2048.png,0,0,0,0,0,0,0,0,0
e34c3c2c-beb0-4553-b_39_960_1648_1360_2048.png,0,0,0,0,0,0,0,0,0
e34c3c2c-beb0-4553-b_39_1280_1648_1680_2048.png,1,3,3,3,3,3,2,3,3
e34c3c2c-beb0-4553-b_39_1600_1648_2000_2048.png,17,18,18,16,18,19,16,20,23
e34c3c2c-beb0-4553-b_39_1648_1648_2048_2048.png,20,22,24,18,23,23,18,23,23
e7ef5890-84fa-4408-8_40_0_0_400_400.png,6,10,9,8,10,10,8,8,12
e7ef5890-84fa-4408-8_40_320_0_720_400.png,4,5,5,5,5,5,5,6,8
e7ef5890-84fa-4408-8_40_640_0_1040_400.png,2,4,2,2,3,2,2,1,3
e7ef5890-84fa-4408-8_40_960_0_1360_400.png,0,0,0,0,0,0,0,0,2
e7ef5890-84fa-4408-8_40_1280_0_1680_400.png,1,3,3,2,3,3,2,0,4
e7ef5890-84fa-4408-8_40_1600_0_2000_400.png,1,0,0,0,0,0,0,0,4
e7ef5890-84fa-4408-8_40_1648_0_2048_400.png,1,0,0,0,0,0,0,0,3
e7ef5890-84fa-4408-8_40_0_320_400_720.png,3,6,6,4,6,6,4,6,6
e7ef5890-84fa-4408-8_40_320_320_720_720.png,5,7,6,5,5,5,5,6,8
e7ef5890-84fa-4408-8_40_640_320_1040_720.png,3,4,3,3,3,4,2,3,4
e7ef5890-84fa-4408-8_40_960_320_1360_720.png,0,0,0,0,0,0,0,0,3
e7ef5890-84fa-4408-8_40_1280_320_1680_720.png,2,4,4,3,4,4,3,3,9
e7ef5890-84fa-4408-8_40_1600_320_2000_720.png,2,2,2,2,2,2,2,1,2
e7ef5890-84fa-4408-8_40_1648_320_2048_720.png,2,2,2,2,2,2,2,1,3
e7ef5890-84fa-4408-8_40_0_640_400_1040.png,0,0,0,0,0,0,0,1,15
e7ef5890-84fa-4408-8_40_320_640_720_1040.png,1,0,2,0,0,0,0,0,2
e7ef5890-84fa-4408-8_40_640_640_1040_1040.png,1,3,3,3,2,2,0,0,3
e7ef5890-84fa-4408-8_40_960_640_1360_1040.png,0,0,0,0,0,0,0,0,4
e7ef5890-84fa-4408-8_40_1280_640_1680_1040.png,0,0,0,0,0,0,0,0,2
e7ef5890-84fa-4408-8_40_1600_640_2000_1040.png,0,0,0,0,0,0,0,1,7
e7ef5890-84fa-4408-8_40_1648_640_2048_1040.png,0,0,0,0,0,0,0,0,7
e7ef5890-84fa-4408-8_40_0_960_400_1360.png,0,0,0,0,0,0,0,0,0
e7ef5890-84fa-4408-8_40_320_960_720_1360.png,1,0,0,0,0,0,0,0,3
e7ef5890-84fa-4408-8_40_640_960_1040_1360.png,1,0,2,0,0,2,0,0,2
e7ef5890-84fa-4408-8_40_960_960_1360_1360.png,2,2,2,2,2,2,2,2,2
e7ef5890-84fa-4408-8_40_1280_960_1680_1360.png,1,0,0,0,0,0,0,0,2
e7ef5890-84fa-4408-8_40_1600_960_2000_1360.png,1,0,0,0,0,0,0,0,2
e7ef5890-84fa-4408-8_40_1648_960_2048_1360.png,1,0,0,0,0,0,0,0,2
e7ef5890-84fa-4408-8_40_0_1280_400_1680.png,10,10,10,10,10,10,10,18,12
e7ef5890-84fa-4408-8_40_320_1280_720_1680.png,14,14,14,14,14,14,14,19,16
e7ef5890-84fa-4408-8_40_640_1280_1040_1680.png,13,13,13,13,13,13,13,25,17
e7ef5890-84fa-4408-8_40_960_1280_1360_1680.png,13,13,13,13,13,13,13,23,23
e7ef5890-84fa-4408-8_40_1280_1280_1680_1680.png,14,14,14,14,14,14,14,27,17
e7ef5890-84fa-4408-8_40_1600_1280_2000_1680.png,12,16,15,13,15,14,14,20,22
e7ef5890-84fa-4408-8_40_1648_1280_2048_1680.png,12,15,14,13,15,13,13,20,22
